"producto","presentacion","marca","categoria","catalogo","precio","fechaRegistro","cadenaComercial","giro","nombreComercial","direccion","estado","municipio","latitud","longitud"
"TINTE PARA EL CABELLO","CAJA","WELLA. WELLATON. 40","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",39.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"SHAMPOO","BOTELLA 355 ML. HIDRADISIACO","HERBAL ESSENCES","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",40.5,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"JABON DE TOCADOR","CAJA CON BARRA 75 GR. HIPOALERGENICO NEUTRO PARA BEBE","JOHNSON S BABY","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",9.73,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"JABON DE TOCADOR","BARRA 130 GR. ORIGINAL","NORDIKO","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",5.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"DESODORANTE","BARRA 50 GR. (TAPA AZUL). ORIGINAL. ANTITRANSPIRANTE","DOVE","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",32.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"ACEITUNA","FRASCO 240 GR. MANZANILLA","BUFALO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)","BASICOS",16.75,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"TOALLA DE PAPEL","PAQUETE 2 ROLLOS 72 HOJAS DOBLES","KLEENEX","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",27.34,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"TOALLA DE PAPEL","PAQUETE 2 ROLLOS 60 HOJAS DOBLES","PÉTALO. VAQUITA Ó GRANJA","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",19.92,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"PILAS ELECTRICAS","PAQUETE CON 2 D","ENERGIZER MAX","ACCESORIOS DOMESTICOS","BASICOS",50.55,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"BLANQUEADOR","BOTELLA 950 ML. EL RENDIDOR","CLORALEX","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",7.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO. (TAPA AZUL REY)","ARIEL","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",28.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"SUAVIZANTE P/ROPA","TETRA PACK 1700 ML. ACONDICIONADOR DE TELAS","DOWNY. LIBRE ENJUAGUE. AROMA FLORAL","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",27.4,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"DETERGENTE P/TRASTES","BOLSA 900 GR. POLVO. (VERDE)","SALVO","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",17.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"SHAMPOO","BOTELLA 900 ML. CLASICO","VANART","ARTS. PARA EL CUIDADO PERSONAL","MERCADOS",22.44,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"CREMA","BOTE 450 ML.","LALA","DERIVADOS DE LECHE","BASICOS",15.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"LECHE EN POLVO","NIÑOS. LATA 360 GR. (PRODUCTO LÁCTEO)","NIDO. KINDER","LECHE PROCESADA","BASICOS",36.85,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"LECHE EN POLVO","NIÑOS. LATA 1,800 GR.  (PRODUCTO LÁCTEO)","ALPURA. KIDS","LECHE PROCESADA","BASICOS",164.5,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"LECHE EN POLVO","BOLSA 500 GR. (MEZCLA)","FORTILECHE","LECHE PROCESADA","BASICOS",36.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"ATUN","LATA 170 GR. EN AGUA","TUNY. LIGHT","PESCADOS Y MARISCOS EN CONSERVA","BASICOS",9.85,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"ATUN","LATA 170 GR. EN AGUA","HERDEZ","PESCADOS Y MARISCOS EN CONSERVA","BASICOS",10.35,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"FORMULA LACTEA","ULTRAPASTEURIZADA. CON GRASA VEGETAL. CAJA 1 LT.","NUTRILECHE","LECHE PROCESADA","BASICOS",10.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"LECHE ULTRAPASTEURIZADA","CAJA 1 LT.","SELLO ROJO. LIGHT","LECHE PROCESADA","BASICOS",11.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"LECHE ULTRAPASTEURIZADA","CAJA 1 LT. ENTERA","LALA. ENTERA","LECHE PROCESADA","BASICOS",12.75,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"LECHE ULTRAPASTEURIZADA","CON GRASA VEGETAL. CAJA 1 LT. (MEZCLA)","FORTILECHE","LECHE PROCESADA","BASICOS",11.05,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"LECHE ULTRAPASTEURIZADA","PARCIALMENTE DESCREMADA CAJA 1 LT. (AZUL)","ALPURA 2000 CLASICA","LECHE PROCESADA","BASICOS",12.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"YOGHURT","BOTE 1 KG. NATURAL. 0% GRASA","LALA. LIGHT","DERIVADOS DE LECHE","BASICOS",24.05,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"BEBIDAS HIDRATANTES","BOTELLA 600 ML. NARANJA. (SPORT BOTTLE)","ENERPLEX","REFRESCOS ENVASADOS","BASICOS",6.66,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"REFRESCO","BOTELLA 1 LT. NO RETORNABLE","COCA COLA","REFRESCOS ENVASADOS","BASICOS",10.59,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"ACEITE DE OLIVA","LATA 1 LT","CARBONELL. CLASICO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)","BASICOS",100,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"TOALLA FEMENINA","BOLSA 14 PIEZAS. INTIMA CLIP. REGULAR. CON ALAS","SABA","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",23.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"TOALLA FEMENINA","BOLSA 20 PIEZAS. NATURAL FLEX. ANATÓMICA. SIN ALAS","KOTEX","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",20.68,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"PAPEL HIGIENICO","PAQUETE 24 ROLLOS. 200 HOJAS DOBLES. LINEA DORADA","KLEENEX. COTTONELLE","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",98.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"GELATINA EN POLVO","CAJA 84 GR. AGUA. LIMON","PRONTO","CHOCOLATES Y GOLOSINAS","BASICOS",6.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"POLVO P/BEBIDAS SABOR CHOCOLATE","LATA 400 GR.","NESQUIK","CHOCOLATES Y GOLOSINAS","MERCADOS",27.55,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"POLVO P/BEBIDAS SABOR CHOCOLATE","LATA 400 GR.","CHOCO MILK","CHOCOLATES Y GOLOSINAS","MERCADOS",27.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"POLVO P/BEBIDAS SABOR CHOCOLATE","BOLSA 400 GR.","CHOCO MILK","CHOCOLATES Y GOLOSINAS","MERCADOS",23.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"SALSA PICANTE","BOTELLA 150 GR. CLASICA","BUFALO","CONDIMENTOS","BASICOS",6.2,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"MOSTAZA","BOTELLA 397 GR. PREPARADA","FRENCH S CLASSIC YELLOW","CONDIMENTOS","BASICOS",20.25,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"LIMPIADOR LIQUIDO P/PISO","BOTELLA 1 LT. MULTIUSOS PINO","PINOL. EL ORIGINAL","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",14.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"JABON DE PASTA","BARRA 400 GR. CON ENVOLTURA","ZOTE (ROSA)","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",8.67,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"DESODORANTE","BARRA 45 GR. INVISIBLE. FLORAL","LADY SPEED STICK","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",32.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"CREMA SOLIDA","FRASCO 200 ML.","ATRIX. INTENSIVE","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",46.05,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"SHAMPOO","BOTELLA 350 ML. FRUCTIS. FORTIFICANTE. STOP CAIDA","GARNIER","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",31.67,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"REPUESTOS DE NAVAJAS","ESTUCHE CON 5. SENSOR EXCEL","GILLETTE","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",93.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"AVENA","BOLSA 400 GR.","GRANVITA","ARROZ Y CEREALES PREPARADOS","BASICOS",7.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"HARINA HOT CAKES","CAJA 800 GR. ORIGINAL","AUNT JEMIMA","GALLETAS PASTAS Y HARINAS DE TRIGO","BASICOS",27.3,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"HARINA HOT CAKES","PAQUETE 1 KG. TRADICIONALES","GAMESA","GALLETAS PASTAS Y HARINAS DE TRIGO","MERCADOS",19.85,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"DETERGENTE P/TRASTES","BOTELLA 450 ML. LIQUIDO. (VERDE)","SALVO. MAX POWER","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",17.75,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","ACE. BLANCOS DIAMANTE","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",25.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","FOCA","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",22.09,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"ACONDICIONADOR Y ENJUAGUE","BOTELLA 350 ML. MIEL Y GERMEN DE TRIGO","SEDAL","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",28.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"TINTE PARA EL CABELLO","CAJA","GARNIER 100% COLOR. 400","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",52.96,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"VAINILLA","BOTELLA 250 ML. (PLASTICO)","PASA","CONDIMENTOS","BASICOS",10.25,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"CEREALES","CAJA 510 GR.","ZUCARITAS KELLOGG S","ARROZ Y CEREALES PREPARADOS","MERCADOS",35.4,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"CEREALES","CAJA 500 GR.","CORN FLAKES KELLOGG S","ARROZ Y CEREALES PREPARADOS","MERCADOS",28.35,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"AVENA","BOTE 510 GR. HOJUELA","QUAKER OATS","ARROZ Y CEREALES PREPARADOS","BASICOS",21.85,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"INSECTICIDA AEROSOL","BOTE 285 GR. (SIN PROMOCION) O BOTE 342 GR. (CON PROMOCION)","H-24. MATA CUCARACHAS","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",31.4,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"DETERGENTE P/TRASTES","BOLSA 900 GR. POLVO. (ROJA). LIMON","AXION","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",17.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"JABON DE TOCADOR","BARRA 180 GR.","PALMOLIVE. NATURALS","ARTS. PARA EL CUIDADO PERSONAL","MERCADOS",8.25,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"ACEITUNA","FRASCO 240 GR. RELLENA DE PIMIENTO","BUFALO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)","BASICOS",21.25,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"TOALLA FEMENINA","BOLSA 14 PIEZAS. NORMAL. FLEXI ALAS","ALWAYS","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",20.33,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
"PAÑALES DESECHABLES","PAQUETE 40 PIEZAS. ABSORSEC ULTRA GRANDE","KLEEN BEBE","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",87.05,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","ISSSTE SUCURSAL NO. 61","PRIVADA  ANTONIO ENRIQUEZ NO.50 ENTRE GIGANTES Y J. MIN","JALISCO","TLAQUEPAQUE                             ",20.662188,-103.296065
