producto|presentacion|marca|categoria|catalogo|precio|fecharegistro|cadenacomercial|giro|nombrecomercial|direccion|estado|municipio|latitud|longitud
tegretol|caja con 10 comprimidos de 400 mg|novartis farmaceutica, sa de cv|medicamentos|medicamentos|144|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
dolo-neurobion forte|caja con 1 ampolleta # 1/1 ml y 1 ampolleta # 2/2 ml|merck-mexico, sa de cv|medicamentos|medicamentos|1435|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
aeroflux|caja con frasco 120 ml y vaso dosificador|glaxo wellcome mexico, sa de cv|medicamentos|medicamentos|1425|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
aspirina|caja con 12 tabletas efervescentes de 500 mg|bayer de mexico, sa de cv|medicamentos|medicamentos|195|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
septrin f|caja con 14 tabletas 800 mg / 160 mg|sin marca|medicamentos|medicamentos|110|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
calcigenol doble|frasco con 340 ml suspension|aventis pharma, sa de cv|medicamentos|medicamentos|76|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
pedialyte electrolitos orales|frasco con 500 ml sabor coco|sin marca|medicamentos|medicamentos|22|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
flanax|caja con 20 tabletas de 275 mg|syntex, sa de cv|medicamentos|medicamentos|118|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
hidrocilina|frasco ampula con polvo 800000 u y diluyente|laboratorios grossman, sa de cv|medicamentos|medicamentos|545|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
lincocin|caja con 16 capsulas de 500 mg|pharmacia & upjohn, sa de cv|medicamentos|medicamentos|166|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
vermox|caja con 6 tabletas de 100 mg|janssen farmaceutica, sa de cv|medicamentos|medicamentos|465|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
dolo-neurobion forte|caja con frasco con 30 tabletas|merck-mexico, sa|medicamentos|medicamentos|214|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
meticorten|caja con 30 tabletas de 5 mg|s/m|medicamentos|medicamentos|184|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
surgam 300|caja con 30 comprimidos de 300 mg|aventis pharma, sa de cv|medicamentos|medicamentos|260|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
flanax|caja con 12 tabletas recubiertas de 550 mg|s/m|medicamentos|medicamentos|138|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
prodolina|caja con 10 tabletas de 500 mg|s/m|medicamentos|medicamentos|39|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
ciproflox|caja con 6  capsulas de  500 mg|laboratorios senosiain, sa de cv|medicamentos|medicamentos|152|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
cataflam|caja con frasco 20 ml suspension 15 mg gotas|sin marca|medicamentos|medicamentos|1525|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
celestone soluspan|caja con jeringa prellenada 1 ml  hypak suspension inyectable|s/m|medicamentos|medicamentos|179|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
mucosolvan|caja con frasco con 120 ml y vaso dosificador solucion de 300 mg/100 ml|s/m|medicamentos|medicamentos|98|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
artrenac|caja con 10 capsulas de 100 mg|merck-mexico, sa de cv|medicamentos|medicamentos|236|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
dolac|caja con 10 tabletas 10 mg|s/m|medicamentos|medicamentos|145|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
facicam|caja con blister con 20  capsulas de  20 mg|laboratorios senosiain, sa de cv|medicamentos|medicamentos|218|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
acloral|caja con 20 tabletas de 150 mg|laboratorios liomont, sa de cv|medicamentos|medicamentos|98|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
azantac|caja con 20 tabletas 150 mg|glaxo wellcome mexico, sa de cv|medicamentos|medicamentos|129|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
microgynon|caja con 21 grageas|schering mexicana, sa de cv|medicamentos|medicamentos|72|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
bipasmin compuesto n|caja con 20 grageas de 10 mg / 250 mg|sin marca|medicamentos|medicamentos|173|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
bisolvon infantil|frasco con 100 ml solucion|sin marca|medicamentos|medicamentos|795|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
nordet|caja con 21 grageas|wyeth, sa de cv|medicamentos|medicamentos|74|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
capotena|caja con 30 tabletas de 25 mg|sin marca|medicamentos|medicamentos|256|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
inderalici|caja con 30 tabletas de 40 mg|astrazeneca, sa de cv|medicamentos|medicamentos|152|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
graneodin|caja con 24 pastillas de 10 mg  b con benzocaina|bristol-myers squibb de mexico, sa de cv|medicamentos|medicamentos|285|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
tabalon 400|caja con 10  tabletas de 400 mg|aventis pharma, sa de cv|medicamentos|medicamentos|58|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
trental|caja con 30 grageas de 400 mg|aventis pharma, sa de cv|medicamentos|medicamentos|314|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
viagra|caja con 1 tableta de 50 mg|pfizer, sa de cv|medicamentos|medicamentos|152|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
amoxil|caja con 12 capsulas de 500 mg|sin marca|medicamentos|medicamentos|925|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
benzetacil|caja con frasco ampula inyectable de 1200000 u|wyeth, sa de cv|medicamentos|medicamentos|56|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
afungil|caja con 1 capsula de 150 mg|s/m|medicamentos|medicamentos|313|2011-01-10 00:00:00000|farmapronto|farmacia botica y drogueria|farmapronto|av kabah, mz7, lote 5 entre ruta 5 y talleres|quintana roo|benito juarez                           |21166834|-86856236
tortilla de maiz|1 kg granel|s/m|tortillas y derivados del maiz|basicos|10|2011-01-10 00:00:00000|tortillerias tradicionales|tortilleria|abarrotes antares|mz 76, lt-6, av calle 83|quintana roo|benito juarez                           |21167202|-86852774
tortilla de maiz|1 kg granel|s/m|tortillas y derivados del maiz|basicos|11|2011-01-10 00:00:00000|tortillerias tradicionales|tortilleria|abarrotes javier|mz-56, lt-6, av calle 83|quintana roo|benito juarez                           |21169185|-86853275
saridon|caja con 20 comprimidos|productos roche, sa de cv|medicamentos|medicamentos|4275|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
desenfriol-ito|caja con 24 tabletas masticables plus|schering plough, sa de cv|medicamentos|medicamentos|4826|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
tabalon 400|caja con 10  tabletas de 400 mg|aventis pharma, sa de cv|medicamentos|medicamentos|8875|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
viagra|caja con 1 tableta de 50 mg|pfizer, sa de cv|medicamentos|medicamentos|172|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
amoxil|caja con 12 capsulas de 500 mg|sin marca|medicamentos|medicamentos|1252|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
benzetacil|caja con frasco ampula inyectable de 1200000 u|wyeth, sa de cv|medicamentos|medicamentos|65|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
bisolvon adulto|caja con frasco con 100 ml solucion|sin marca|medicamentos|medicamentos|11761|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
inderalici|caja con 42 tabletas de 10 mg|astrazeneca, sa de cv|medicamentos|medicamentos|67|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
septrin f|caja con 14 tabletas 800 mg / 160 mg|sin marca|medicamentos|medicamentos|120|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
xenical|caja con 21 capsulas de 120 mg|productos roche, sa de cv|medicamentos|medicamentos|555|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
pedialyte electrolitos orales|frasco con 500 ml sabor coco|sin marca|medicamentos|medicamentos|292|2011-01-10 00:00:00000|sanborn s hnos|tienda departamental|sanborns sucursal forum culiacan|blvd jose diego valadez no167 oriente entre proyecto|sinaloa|culiacan                                |24814803|-10739934
